Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
5568078681,"Jul 3, 2021, 12:10:00 PM",Run 21,Run,W1|D2,2354,5.00,,,false,,Nike Air Zoom Vomero 15,,,,2354.0,2354.0,5000.0,,2.124044179916382,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,6.0,,,,,0.0,62.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.124044179916382,,,,,,,,,,,,,media/b162337e-8154-4c4b-b64b-2f17acf9d4ad.jpg|media/ba009e94-718b-4120-8d55-d4d9e579d885.jpg
5579625936,"Jul 5, 2021, 3:40:00 PM",Run 22,Run,W1|D3,2057,5.00,,,false,,Nike Air Zoom Vomero 15,,,,2057.0,2057.0,5000.0,,2.4307243824005127,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,8.0,,,,,0.0,88.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.4307243824005127,,,,,,,,,,,,,media/b5eb4ad7-86dd-46da-811f-47d6dfe8f5de.jpg|media/14e2bcc2-9456-4e33-9af3-a9595bcff030.jpg
5584982246,"Jul 6, 2021, 3:40:00 PM",Run 23,Run,W1|D4,2231,5.00,,,false,,Nike Air Zoom Vomero 15,,,,2231.0,2231.0,5000.0,,2.241147518157959,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,6.0,,,,,0.0,58.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.241147518157959,,,,,,,,,,,,,media/18880235-1ba0-4439-bd19-386f6418e664.jpg|media/497181f0-8ccb-45e9-adb9-50b4fdf7bff6.jpg
5589984553,"Jul 7, 2021, 3:04:39 PM",Run 24,Run,W1|D5,2231,5.00,,,false,,Nike Air Zoom Vomero 15,,,,2231.0,2231.0,5000.0,,2.241147518157959,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,7.0,,,,,0.0,71.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.241147518157959,,,,,,,,,,,,,media/0e8ce523-c626-4606-b0c7-4f231f7e50d7.jpg|media/251d3393-1283-401c-a126-07fa1e264de7.jpg
5595400407,"Jul 8, 2021, 3:41:13 PM",Run 25,Run,W1|D6,2316,5.00,,,false,,Nike Air Zoom Vomero 15,,,,2316.0,2316.0,5000.0,,2.1588945388793945,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,6.0,,,,,0.0,61.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.1588945388793945,,,,,,,,,,,,,media/47358e0a-7eaf-41d7-9c66-c6846f4f4d9f.jpg|media/46abbbd7-266a-4333-8787-3aae81e3b317.jpg
5604959158,"Jul 10, 2021, 12:53:14 PM",Ride 08,Ride,"",3816,21.29,,,false,,,activities/5604959158.gpx,,,3816.0,3813.0,21297.30078125,8.899999618530273,5.585444450378418,60.948486328125,60.94850158691406,223.6999969482422,231.1999969482422,9.899999618530273,0.0,,,,,,,,77.2119369506836,328.2660217285156,,,,,,,,,5.0,,,,,0.0,68.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.581053256988525,,,,,,,,,,,,,""
5611653733,"Jul 11, 2021, 3:18:58 PM",Run 26,Run,"",2186,5.00,,,false,,Nike Air Zoom Vomero 15,,,,2186.0,2186.0,5000.0,,2.287282705307007,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,6.0,,,,,0.0,57.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.287282705307007,,,,,,,,,,,,,media/7501a607-d030-48a4-bccc-a5609904ef31.jpg|media/dc3fa61a-4622-422e-a184-f8048ed197e8.jpg
5616075269,"Jul 12, 2021, 3:12:28 PM",Run 27,Run,"",1998,5.00,,,false,,Nike Air Zoom Vomero 15,,,,1998.0,1998.0,5000.0,,2.50250244140625,,,,,,0.0,,,,,,,,,509.9021911621094,,,,,,,,,6.0,,,,,0.0,52.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.50250244140625,,,,,,,,,,,,,media/c71e0472-1a20-43fa-a91a-cb5752ca1398.jpg|media/46a28821-e613-457a-8c07-041c20612e18.jpg
5616227762,"Jul 12, 2021, 4:04:06 PM",Night Activity,Workout,"",819,0,127.0,2,false,,,activities/5975673049.gpx.gz,,,819.0,819.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,110.54701232910156,,,,,,2.0,,,,,,5.0,,,,,0.0,14.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,""
5621033329,"Jul 13, 2021, 2:32:44 PM",Ride 09,Ride,Followed by a Run 28,1005,5.11,,,false,,,activities/5621033329.gpx,,,1005.0,996.0,5118.60009765625,7.0,5.139156818389893,66.51158905029297,66.0115966796875,225.39999389648438,231.89999389648438,9.699999809265137,0.009768296033143997,,,,,,,,153.8731689453125,170.8821258544922,,,,,,,,,4.0,,,,,0.0,11.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09313440322876,,,,,,,,,,,,,""
5621180011,"Jul 13, 2021, 3:02:34 PM",Run 28,Run,Following Ride 09,1200,3.00,,,false,,Nike Air Zoom Vomero 15,,,,1200.0,1200.0,3000.0,,2.5,,,,,,0.0,,,,,,,,,305.9413146972656,,,,,,,,,6.0,,,,,0.0,31.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.5,,,,,,,,,,,,,media/b3dfa084-e7e1-42f6-bdbb-033a9a2f187a.jpg|media/edf39d8f-8261-4df4-9f39-3bef78102b40.jpg
5626736648,"Jul 14, 2021, 3:18:28 PM",Run 29,Run,"",1150,3.00,,,false,,Nike Air Zoom Vomero 15,,,,1150.0,1150.0,3000.0,,2.6086957454681396,,,,,,0.0,,,,,,,,,305.9413146972656,,,,,,,,,4.0,,,,,0.0,12.0,0.0,,0.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,2.6086957454681396,,,,,,,,,,,,,media/f12abec2-0593-4d09-bc8f-59e749c5ecce.jpg|media/fdf18c4f-0a66-4dbf-a244-effae309e03e.jpg
5631530375,"Jul 15, 2021, 12:50:06 PM",Ride 10,Ride,"",4210,24.01,,,false,,,activities/5631530375.gpx,,,4210.0,3838.0,24016.0,9.300000190734863,6.257425785064697,76.98048400878906,77.28050231933594,223.6999969482422,237.8000030517578,8.5,-0.0012491672532632947,,,,,,,,90.68304443359375,388.06610107421875,,,,,,,,,7.0,,,,,0.0,122.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.704513072967529,,,,,,,,,,,,,""
5807599739,"Aug 17, 2021, 2:03:13 PM",Return from injury,Walk,1hr walk,3600,6.82,,,false,,Nike Air Zoom Vomero 15,activities/5807599739.gpx,,,3600.0,3600.0,6823.2998046875,3.200000047683716,1.895361065864563,47.93118667602539,45.53118896484375,225.10000610351562,228.89999389648438,18.899999618530273,0.03517359495162964,,,74.0,60.60021209716797,,,,,695.8431396484375,,,,,,,,,3.0,,,,,0.0,30.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,1.895361065864563,,,,,,,,,,,,,""
5813353604,"Aug 18, 2021, 2:47:49 PM",Brisk walking,Walk,1hr walk,3607,7.20,,,false,,Nike Air Zoom Vomero 15,activities/5813353604.gpx,,,3607.0,3607.0,7200.89990234375,3.5999999046325684,1.996368169784546,50.25664138793945,49.556640625,225.10000610351562,228.89999389648438,23.5,0.009721007198095322,,,77.0,60.34090042114258,,,,,734.3509521484375,,,,,,,,,5.0,,,,,0.0,65.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,1.996368169784546,,,,,,,,,,,,,""
5823515857,"Aug 20, 2021, 12:48:40 PM",Evening walk,Walk,"",3036,4.40,,,false,,Nike Air Zoom Vomero 15,activities/5823515857.gpx,,,3036.0,3036.0,4405.60009765625,6.300000190734863,1.4511198997497559,48.422183990478516,48.822200775146484,222.1999969482422,236.3000030517578,38.400001525878906,-0.009079353883862495,,,68.0,52.955074310302734,,,,,449.2850341796875,,,,,,,,,2.0,,,,,0.0,14.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,,1.4511198997497559,,,,,,,,,,,,,media/4fb38bd1-a635-40a4-8e86-1462d0fc4a5a.jpg
5880129740,"Aug 31, 2021, 2:24:49 AM",Morning ride,Ride,Quick 10k,1504,10.03,,,false,,,activities/5880129740.gpx,,,1504.0,1504.0,10037.599609375,10.5,6.673936367034912,31.66069984436035,31.66069984436035,222.89999389648438,230.8000030517578,8.899999618530273,0.0,,,,,,,,84.90685272216797,142.38539123535156,,,,,,,,,5.0,,,,,0.0,27.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.673936367034912,,,,,,,,,,,,,""
5898968216,"Sep 3, 2021, 1:42:28 PM",Football session,Workout,"",5087,0,194.0,222,false,,,activities/6271510322.gpx.gz,,,5087.0,5087.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,165.26715087890625,,,,,,222.0,,,,,,6.0,,,,,0.0,134.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,""
5904071309,"Sep 4, 2021, 12:40:39 PM",Football session,Workout,"",3151,0,188.0,135,false,,,activities/6276842703.gpx.gz,,,3151.0,3151.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,166.13201904296875,,,,,,135.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,""
5926373405,"Sep 8, 2021, 12:31:42 PM",Evening ride,Ride,Quick 10k,1582,10.08,,,false,,,activities/5926373405.gpx,,,1582.0,1582.0,10084.900390625,8.600000381469727,6.374778747558594,35.999053955078125,34.69905471801758,222.89999389648438,231.1999969482422,11.100000381469727,0.012890558689832687,,,,,,,,90.22136688232422,159.14418029785156,,,,,,,,,5.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.374778747558594,,,,,,,,,,,,,""
5932007114,"Sep 9, 2021, 1:11:48 PM",Nehru park evening run,Run,One  round for now,1074,2.67,,,false,,Nike Air Zoom Vomero 15,activities/5932007114.gpx,,,1074.0,1043.0,2676.699951171875,4.099999904632568,2.566347122192383,40.13935089111328,40.339351654052734,222.10000610351562,236.39999389648438,49.099998474121094,-0.007471886929124594,,,84.0,76.20478057861328,,,,,287.6358337402344,,,,,,,,,7.0,,,,,0.0,33.0,0.0,,1.0,2820.5,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.492271900177002,,,,,,,,,,,,,""
5937111632,"Sep 10, 2021, 1:21:31 PM",Evening jog,Run,,1059,2.70,,,false,,Nike Air Zoom Vomero 15,activities/5937111632.gpx,,,1059.0,1051.0,2701.800048828125,4.099999904632568,2.5706946849823,40.360111236572266,40.66011047363281,221.89999389648438,236.6999969482422,33.099998474121094,-0.011103708297014236,,,85.0,79.79032135009766,,,,,290.328125,,,,,,,,,6.0,,,,,0.0,27.0,0.0,,1.0,2846.89990234375,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.5512747764587402,,,,,,,,,,,,,""
5942472287,"Sep 11, 2021, 12:34:50 PM",Football session,Workout,,3870,0,185.0,116,false,,,activities/6317014882.gpx.gz,,,3870.0,3870.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,155.17752075195312,,,,,,116.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,""
5958891886,"Sep 14, 2021, 1:23:37 PM",NP one round,Run,,1052,2.66,,,false,,Nike Air Zoom Vomero 15,activities/5958891886.gpx,,,1052.0,1044.0,2664.89990234375,3.9000000953674316,2.552586317062378,37.546287536621094,37.64628982543945,222.10000610351562,236.8000030517578,24.5,-0.0037524860817939043,,,85.0,76.85475158691406,,,,,286.0245361328125,,,,,,,,,8.0,,,,,0.0,44.0,0.0,,1.0,2804.699951171875,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.533174991607666,,,,,,,,,,,,,""
5964369497,"Sep 15, 2021, 1:21:39 PM",NP one round,Run,,1116,2.72,,,false,,Nike Air Zoom Vomero 15,activities/5964369497.gpx,,,1116.0,1025.0,2724.39990234375,3.799999952316284,2.6579511165618896,41.358089447021484,40.05808639526367,221.6999969482422,236.8000030517578,28.399999618530273,0.04771692678332329,,,83.0,78.36888885498047,,,,,293.44873046875,,,,,,,,,7.0,,,,,0.0,32.0,0.0,,1.0,2877.5,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.441218614578247,,,,,,,,,,,,,""
5974920315,"Sep 17, 2021, 1:14:44 PM",Football session,Workout,,4470,0,202.0,191,false,,,activities/6350993535.gpx.gz,,,4470.0,4470.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,162.01678466796875,,,,,,191.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,""
5979880144,"Sep 18, 2021, 1:24:32 PM",NP one round,Run,,1083,2.81,,,false,,Nike Air Zoom Vomero 15,activities/5979880144.gpx,,,1083.0,1083.0,2817.89990234375,4.199999809265137,2.6019389629364014,42.645328521728516,47.345298767089844,221.6999969482422,237.8000030517578,31.299999237060547,-0.16679087281227112,,,89.0,77.9972152709961,,,,,301.8009033203125,,,,,,,,,7.0,,,,,0.0,34.0,0.0,,1.0,2959.39990234375,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.6019389629364014,,,,,,,,,,,,,media/fc3aa191-e7ef-4c64-84c4-d778f1176e84.jpg
5995877302,"Sep 21, 2021, 1:10:17 PM",5k ,Run,2 rounds NP.,2178,5.00,,,false,,Nike Air Zoom Vomero 15,activities/5995877302.gpx,,,2178.0,2178.0,5001.89990234375,3.700000047683716,2.2965564727783203,64.4001235961914,73.00012969970703,221.6999969482422,237.89999389648438,36.29999923706055,-0.17193466424942017,,,87.0,71.14405822753906,,,,,531.7667846679688,,,,,,,,,9.0,,,,,0.0,108.0,0.0,,1.0,5214.39990234375,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.2965564727783203,,,,,,,,,,,,,""
6001382292,"Sep 22, 2021, 1:37:38 PM",5k NP,Run,,2244,5.00,,,false,,Nike Air Zoom Vomero 15,activities/6001382292.gpx,,,2244.0,2244.0,5003.60009765625,3.799999952316284,2.2297682762145996,64.9578628540039,73.55789947509766,221.6999969482422,237.8000030517578,29.899999618530273,-0.17187625169754028,,,87.0,70.98690795898438,,,,,530.9305419921875,,,,,,,,,9.0,,,,,0.0,112.0,0.0,,1.0,5206.2001953125,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.2297682762145996,,,,,,,,,,,,,media/ef1ff670-a3b4-4c2f-b24a-7faa4ed36b7d.jpg
6011903119,"Sep 24, 2021, 1:50:31 PM",Football session,Workout,,5202,0,190.0,213,false,,,activities/6389792249.gpx.gz,,,5202.0,5202.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,161.0349884033203,,,,,,213.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,""
6014125082,"Sep 25, 2021, 1:40:50 AM",NP 5k,Run,,2151,5.01,,,false,,Nike Air Zoom Vomero 15,activities/6014125082.gpx,,,2151.0,2151.0,5011.7001953125,4.0,2.329939603805542,63.99722671508789,72.29720306396484,222.10000610351562,237.89999389648438,28.100000381469727,-0.16561247408390045,,,85.0,70.04582214355469,,,,,530.4920654296875,,,,,,,,,8.0,,,,,0.0,92.0,0.0,,1.0,5201.89990234375,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.329939603805542,,,,,,,,,,,,,media/9beb6393-0bbd-46bf-82ba-e69b458fb7c6.jpg
6030444665,"Sep 28, 2021, 2:00:24 AM",5k NP,Run,,2315,5.01,,,false,,Nike Air Zoom Vomero 15,activities/6030444665.gpx,,,2315.0,2311.0,5013.10009765625,3.799999952316284,2.169234037399292,65.42267608642578,74.42269897460938,221.89999389648438,237.89999389648438,37.5,-0.17952963709831238,,,83.0,68.15681457519531,,,,,533.40869140625,,,,,,,,,9.0,,,,,0.0,115.0,0.0,,1.0,5230.5,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.1654858589172363,,,,,,,,,,,,,media/3e0aab6e-2db0-4d1c-9bbd-ea9dbcf982fb.jpg|media/e2e8d0d5-ca15-443e-98cb-c0b143c4d573.jpg
6045520082,"Oct 1, 2021, 1:39:18 AM",NP 3k,Run,,1275,3.00,,,false,,Nike Air Zoom Vomero 15,activities/6045520082.gpx,,,1275.0,1275.0,3003.89990234375,3.799999952316284,2.3559999465942383,46.19154739379883,46.19154739379883,221.6999969482422,237.89999389648438,30.399999618530273,0.0,,,85.0,73.86396789550781,,,,,322.7579040527344,,,,,,,,,6.0,,,,,0.0,33.0,0.0,,1.0,3164.89990234375,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.3559999465942383,,,,,,,,,,,,,""
6107094606,"Oct 13, 2021, 1:15:37 PM",Light Walk,Walk,,2427,3.99,,,false,,Nike Air Zoom Vomero 15,activities/6107094606.gpx,,,2427.0,2338.0,3996.800048828125,2.9000000953674316,1.7094953060150146,25.441221237182617,24.84122085571289,224.1999969482422,230.8000030517578,32.5,0.015012010000646114,,,72.0,54.01847839355469,,,,,407.5954284667969,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.6468067169189453,926.7000122070312,,,,,,,,,,,,""
6265424911,"Nov 16, 2021, 12:23:10 PM",First walk after injury,Walk,,1625,2.50,,,false,,Nike Air Zoom Vomero 15,activities/6265424911.gpx,,,1625.0,1625.0,2508.97998046875,2.925976514816284,1.5439876317977905,21.403709411621094,19.70370864868164,224.0,229.6999969482422,19.297542572021484,0.06775661557912827,,,68.0,57.9005241394043,,,,,255.86688232421875,,,,,,,,,4.0,,,,,0.0,18.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.5439876317977905,0.0,,,,,,,,,,,,""
6274537664,"Nov 18, 2021, 12:06:22 PM",1hr walk,Walk,Recovering slowly,3669,6.07,,,false,,Nike Air Zoom Vomero 15,activities/6274537664.gpx,,,3669.0,3669.0,6073.25,3.1765949726104736,1.655287504196167,42.37656021118164,42.17655944824219,225.10000610351562,228.8000030517578,33.42254638671875,0.003293129615485668,,,89.0,59.37980651855469,,,,,619.3527221679688,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.655287504196167,0.0,,,,,,,,,,,,""
6288125942,"Nov 21, 2021, 12:19:27 PM",Road to recovery,Walk,1hr walk,4112,6.70,,,false,,Nike Air Zoom Vomero 15,activities/6288125942.gpx,,,4112.0,4084.0,6702.1298828125,3.108996629714966,1.641070008277893,35.04790115356445,35.04790115356445,225.10000610351562,228.89999389648438,21.786075592041016,0.0,,,88.0,51.336055755615234,,,,,683.4861450195312,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.6298954486846924,0.0,,,,,,,,,,,,""
6296787234,"Nov 23, 2021, 1:42:59 PM",Walk + jog,Walk,,2772,5.00,,,false,,Nike Air Zoom Vomero 15,activities/6296787234.gpx,,,2772.0,2677.0,5005.81982421875,3.573974609375,1.869936466217041,34.967674255371094,35.66767501831055,224.1999969482422,230.8000030517578,28.714073181152344,-0.01398372370749712,,,87.0,66.27090454101562,,,,,510.4956970214844,,,,,,,,,5.0,,,,,0.0,48.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.8058513402938843,944.7000122070312,,,,,,,,,,,,""
6312981171,"Nov 27, 2021, 12:33:01 PM",Brisk walk,Walk,,1626,3.01,,,false,,Nike Air Zoom Vomero 15,activities/6312981171.gpx,,,1626.0,1626.0,3018.72998046875,3.430000066757202,1.8565374612808228,38.69791030883789,37.69791030883789,222.60000610351562,229.6999969482422,32.449405670166016,0.03312651440501213,,,85.0,61.055118560791016,,,,,307.8514099121094,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.8565374612808228,0.0,,,,,,,,,,,,""
6321602030,"Nov 29, 2021, 1:41:34 PM",5k walk+ jog,Walk,,2806,5.01,,,false,,Nike Air Zoom Vomero 15,activities/6321602030.gpx,,,2806.0,2791.0,5009.0498046875,4.510000228881836,1.7947150468826294,31.324661254882812,31.12466049194336,225.10000610351562,228.89999389648438,28.280261993408203,0.003992773126810789,,,87.0,65.8506851196289,,,,,510.8251037597656,,,,,,,,,6.0,,,,,0.0,73.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.7851210832595825,0.0,,,,,,,,,,,,""
6330011733,"Dec 1, 2021, 1:38:10 PM",5km Walk+jog,Walk,Slightly better ,2571,5.00,,,false,,Nike Air Zoom Vomero 15,activities/6330011733.gpx,,,2571.0,2571.0,5000.5498046875,5.443333148956299,1.9449824094772339,33.471466064453125,33.471466064453125,225.10000610351562,228.8000030517578,26.553434371948242,0.0,,,89.0,68.66751098632812,,,,,509.9582824707031,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.9449824094772339,0.0,,,,,,,,,,,,""
6354396108,"Dec 7, 2021, 12:59:15 PM",NP 1 round: Back on track,Run,Walk + jog,1490,3.01,,,false,,Nike Air Zoom Vomero 15,activities/6354396108.gpx,,,1490.0,1487.0,3012.080078125,3.5419983863830566,2.025608777999878,44.040496826171875,46.140499114990234,221.89999389648438,237.8000030517578,30.555418014526367,-0.06971926242113113,,,88.0,72.5791244506836,,,,,323.5023498535156,,,,,,,,,8.0,,,,,0.0,64.0,0.0,,1.0,3172.199951171875,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,2.0215301513671875,0.0,,,,,,,,,,,,media/c53a62f5-476b-4507-93a4-ddf2bacc699c.jpg
6359048971,"Dec 8, 2021, 1:32:15 PM",Long walk,Walk,,6985,12.28,,,false,,Nike Air Zoom Vomero 15,activities/6359048971.gpx,,,6985.0,6915.0,12288.5498046875,3.343945264816284,1.7770860195159912,83.98822021484375,83.68821716308594,225.10000610351562,228.89999389648438,36.475894927978516,0.0024412970524281263,,,132.0,57.08978271484375,,,,,1253.1917724609375,,,,,,,,,5.0,,,,,0.0,124.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.7592769861221313,0.0,,,,,,,,,,,,media/22fcd224-c9e7-4d4a-82f3-24455029fe56.jpg
6362857947,"Dec 9, 2021, 2:29:47 PM",Short walk,Walk,,1795,3.27,,,false,,Nike Air Zoom Vomero 15,activities/6362857947.gpx,,,1795.0,1616.0,3278.530029296875,5.210000038146973,2.0287933349609375,24.14058494567871,23.64058494567871,225.10000610351562,228.89999389648438,20.089372634887695,0.015250736847519875,,,87.0,70.80531311035156,,,,,334.345947265625,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.8264790773391724,0.0,,,,,,,,,,,,""
6374938815,"Dec 12, 2021, 1:06:28 PM",Brisk walk,Walk,,2904,5.01,,,false,,Nike Air Zoom Vomero 15,activities/6374938815.gpx,,,2904.0,2575.0,5012.509765625,3.341992139816284,1.9466056823730469,45.623477935791016,45.42347717285156,223.0,230.89999389648438,25.929758071899414,0.003990017343312502,,,88.0,69.16436767578125,,,,,511.1779479980469,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.7260708808898926,916.2999877929688,,,,,,,,,,,,""
6394976345,"Dec 17, 2021, 2:19:02 PM",Slow jog + walk,Walk,,5037,9.40,,,false,,Nike Air Zoom Vomero 15,activities/6394976345.gpx,,,5037.0,4971.0,9400.8798828125,4.650000095367432,1.8911446332931519,69.24223327636719,72.34223175048828,223.10000610351562,228.89999389648438,22.6494197845459,-0.032975636422634125,,,91.0,64.16461944580078,,,,,958.7058715820312,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.86636483669281,0.0,,,,,,,,,,,,""
6909196934,"Mar 30, 2022, 11:48:53 PM",Morning Walk,Walk,,1633,3.00,,,false,,Nike Air Zoom Vomero 15,activities/6909196934.gpx,,,1633.0,1633.0,3001.570068359375,11.489999771118164,1.8380711078643799,135.87730407714844,125.57730865478516,15.0,42.0,15.34186840057373,0.3431537449359894,,,85.0,65.25550079345703,,,,,306.1014404296875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.8380711078643799,0.0,,,,,,,,,,,,""
7091637389,"May 5, 2022, 10:00:15 AM",Slow walk,Walk,To one of the most peaceful places in Singapore,6922,10.14,,,false,,Nike Air Zoom Vomero 15,activities/7091637389.gpx,,,6922.0,6018.0,10147.900390625,4.380029201507568,1.6862579584121704,159.9488067626953,137.8488006591797,8.699999809265137,71.4000015258789,47.14755630493164,0.2177790403366089,,,105.0,55.687713623046875,,,,,1034.8873291015625,,,,,,,,,6.0,,,,,0.0,158.0,0.0,,1.0,,,,,,,,,,,,,,,,,8476308.0,,,,,,,,,,0.0,1.4660358428955078,72.19999694824219,,,,,,,,,,,,media/054987d0-ddad-4a1a-8554-2949e543c631.jpg|media/6c7a9673-25de-4bb6-9f8a-7042cfc8c22f.jpg|media/a537bee1-711f-47c1-ba94-7ebce001f7f3.jpg
